name,family,val,test,fit_s,dataset,seed,n,d,n_classes
logreg_C1_quant,linear,0.8092812676853423,0.7745535714285714,0.114,ionosphere,0,351,34,2
logreg_C10_std,linear,0.8811544991511037,0.8058035714285714,0.023,ionosphere,0,351,34,2
logreg_C10_quant,linear,0.7962648556876061,0.74609375,0.208,ionosphere,0,351,34,2
logreg_C100_std,linear,0.853423882286361,0.7924107142857142,0.048,ionosphere,0,351,34,2
logreg_C100_quant,linear,0.7911714770797962,0.7276785714285714,0.137,ionosphere,0,351,34,2
rf_dNone_fsqrt,rf,0.9731182795698925,0.9868861607142857,0.797,ionosphere,0,351,34,2
rf_dNone_f0.3,rf,0.9626485568760611,0.9891183035714286,0.712,ionosphere,0,351,34,2
rf_dNone_f0.7,rf,0.9533106960950763,0.9888392857142857,1.113,ionosphere,0,351,34,2
rf_d4_fsqrt,rf,0.9569892473118279,0.9871651785714286,0.71,ionosphere,0,351,34,2
rf_d4_f0.3,rf,0.9473684210526316,0.9877232142857143,0.792,ionosphere,0,351,34,2
rf_d4_f0.7,rf,0.9394453876627051,0.9854910714285715,0.931,ionosphere,0,351,34,2
rf_d8_fsqrt,rf,0.9711375212224108,0.9871651785714286,0.784,ionosphere,0,351,34,2
rf_d8_f0.3,rf,0.9603848330503679,0.9888392857142856,0.816,ionosphere,0,351,34,2
rf_d8_f0.7,rf,0.9524617996604414,0.9888392857142857,1.005,ionosphere,0,351,34,2
rf_d16_fsqrt,rf,0.9731182795698925,0.9868861607142857,0.746,ionosphere,0,351,34,2
rf_d16_f0.3,rf,0.9626485568760611,0.9891183035714286,0.799,ionosphere,0,351,34,2
rf_d16_f0.7,rf,0.9533106960950763,0.9888392857142857,1.033,ionosphere,0,351,34,2
et_dNone_fsqrt,et,0.9852857951329939,0.9827008928571428,0.588,ionosphere,0,351,34,2
et_dNone_f0.5,et,0.9810413129598189,0.9852120535714286,0.597,ionosphere,0,351,34,2
et_d8_fsqrt,et,0.9841539332201472,0.9854910714285714,0.572,ionosphere,0,351,34,2
et_d8_f0.5,et,0.9643463497453311,0.9860491071428571,0.638,ionosphere,0,351,34,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9292586304470855,0.9743303571428572,0.217,ionosphere,0,351,34,2
hgb_lr0.03_ln15_l21.0,gbdt,0.9388794567062819,0.9760044642857144,0.192,ionosphere,0,351,34,2
hgb_lr0.03_ln31_l20.0,gbdt,0.9292586304470855,0.9743303571428572,0.202,ionosphere,0,351,34,2
hgb_lr0.03_ln31_l21.0,gbdt,0.9388794567062819,0.9760044642857144,0.305,ionosphere,0,351,34,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9292586304470855,0.9743303571428572,0.192,ionosphere,0,351,34,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9388794567062819,0.9760044642857144,0.309,ionosphere,0,351,34,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9320882852292021,0.9709821428571428,0.091,ionosphere,0,351,34,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9394453876627051,0.9799107142857143,0.104,ionosphere,0,351,34,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9320882852292021,0.9709821428571428,0.076,ionosphere,0,351,34,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9394453876627051,0.9799107142857143,0.086,ionosphere,0,351,34,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9320882852292021,0.9709821428571428,0.091,ionosphere,0,351,34,2
hgb_lr0.1_ln63_l21.0,gbdt,0.9394453876627051,0.9799107142857143,0.108,ionosphere,0,351,34,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9281267685342388,0.9693080357142858,0.054,ionosphere,0,351,34,2
hgb_lr0.3_ln15_l21.0,gbdt,0.933786078098472,0.9715401785714286,0.041,ionosphere,0,351,34,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9281267685342388,0.9693080357142858,0.079,ionosphere,0,351,34,2
hgb_lr0.3_ln31_l21.0,gbdt,0.933786078098472,0.9715401785714286,0.055,ionosphere,0,351,34,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9281267685342388,0.9693080357142858,0.038,ionosphere,0,351,34,2
hgb_lr0.3_ln63_l21.0,gbdt,0.933786078098472,0.9715401785714286,0.079,ionosphere,0,351,34,2
knn1_std,knn,0.8299377475947936,0.7611607142857143,0.011,ionosphere,0,351,34,2
knn1_quant,knn,0.7566496887379739,0.7165178571428572,0.095,ionosphere,0,351,34,2
knn5_std,knn,0.9261460101867572,0.8903459821428571,0.03,ionosphere,0,351,34,2
knn5_quant,knn,0.8582342954159592,0.8518415178571429,0.189,ionosphere,0,351,34,2
knn15_std,knn,0.8805885681946802,0.8797433035714286,0.009,ionosphere,0,351,34,2
knn15_quant,knn,0.8760611205432938,0.8130580357142857,0.091,ionosphere,0,351,34,2
knn31_std,knn,0.8047538200339559,0.8169642857142858,0.016,ionosphere,0,351,34,2
knn31_quant,knn,0.8084323712507074,0.7592075892857143,0.096,ionosphere,0,351,34,2
svc_C0.1,svm,0.9417091114883984,0.9832589285714286,0.041,ionosphere,0,351,34,2
svc_C1,svm,0.9717034521788342,0.9888392857142857,0.033,ionosphere,0,351,34,2
svc_C10,svm,0.9773627617430674,0.9916294642857143,0.028,ionosphere,0,351,34,2
"mlp_(64,)_a0.0001",mlp,0.9456706281833617,0.9135044642857143,0.309,ionosphere,0,351,34,2
"mlp_(64,)_a0.01",mlp,0.9456706281833617,0.9129464285714286,0.422,ionosphere,0,351,34,2
"mlp_(128, 64)_a0.0001",mlp,0.9541595925297114,0.91796875,0.772,ionosphere,0,351,34,2
"mlp_(128, 64)_a0.01",mlp,0.9530277306168647,0.91796875,0.594,ionosphere,0,351,34,2
gaussiannb,nb,0.9134125636672326,0.9525669642857143,0.014,ionosphere,0,351,34,2
dt_d3,tree,0.8760611205432937,0.9603794642857144,0.008,ionosphere,0,351,34,2
dt_d6,tree,0.865025466893039,0.9068080357142857,0.011,ionosphere,0,351,34,2
dt_dNone,tree,0.8432371250707413,0.9107142857142857,0.009,ionosphere,0,351,34,2
logreg_C0.01_std,linear,0.9045758928571429,0.9332201471420486,0.026,ionosphere,1,351,34,2
logreg_C0.01_quant,linear,0.8353794642857142,0.8341822297679683,0.094,ionosphere,1,351,34,2
logreg_C0.1_std,linear,0.9241071428571428,0.9513299377475948,0.032,ionosphere,1,351,34,2
logreg_C0.1_quant,linear,0.796875,0.7775891341256367,0.142,ionosphere,1,351,34,2
logreg_C1_std,linear,0.8683035714285714,0.9105829088851161,0.032,ionosphere,1,351,34,2
logreg_C1_quant,linear,0.7483258928571428,0.754951895868704,0.2,ionosphere,1,351,34,2
logreg_C10_std,linear,0.8504464285714286,0.8726655348047538,0.018,ionosphere,1,351,34,2
logreg_C10_quant,linear,0.716796875,0.7668364459535937,0.127,ionosphere,1,351,34,2
logreg_C100_std,linear,0.8482142857142857,0.8602150537634409,0.039,ionosphere,1,351,34,2
logreg_C100_quant,linear,0.7053571428571428,0.7713638936049803,0.172,ionosphere,1,351,34,2
rf_dNone_fsqrt,rf,0.9737723214285714,0.956140350877193,0.639,ionosphere,1,351,34,2
rf_dNone_f0.3,rf,0.9740513392857143,0.952744765138653,0.863,ionosphere,1,351,34,2
rf_dNone_f0.7,rf,0.9637276785714286,0.9394453876627051,1.162,ionosphere,1,351,34,2
rf_d4_fsqrt,rf,0.96875,0.9547255234861347,0.663,ionosphere,1,351,34,2
rf_d4_f0.3,rf,0.9654017857142857,0.9485002829654782,0.884,ionosphere,1,351,34,2
rf_d4_f0.7,rf,0.9620535714285714,0.94199207696661,0.985,ionosphere,1,351,34,2
rf_d8_fsqrt,rf,0.9737723214285714,0.9564233163554047,0.706,ionosphere,1,351,34,2
rf_d8_f0.3,rf,0.9718191964285714,0.9541595925297114,0.852,ionosphere,1,351,34,2
rf_d8_f0.7,rf,0.9634486607142857,0.9383135257498586,0.991,ionosphere,1,351,34,2
rf_d16_fsqrt,rf,0.9737723214285714,0.956140350877193,0.678,ionosphere,1,351,34,2
rf_d16_f0.3,rf,0.9740513392857143,0.952744765138653,0.874,ionosphere,1,351,34,2
rf_d16_f0.7,rf,0.9637276785714286,0.9394453876627051,1.226,ionosphere,1,351,34,2
et_dNone_fsqrt,et,0.9835379464285714,0.9753820033955858,0.484,ionosphere,1,351,34,2
et_dNone_f0.5,et,0.9709821428571428,0.954442558007923,0.514,ionosphere,1,351,34,2
et_d8_fsqrt,et,0.9793526785714286,0.9745331069609507,0.778,ionosphere,1,351,34,2
et_d8_f0.5,et,0.9743303571428571,0.9615166949632145,0.732,ionosphere,1,351,34,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9497767857142857,0.9615166949632146,0.227,ionosphere,1,351,34,2
hgb_lr0.03_ln15_l21.0,gbdt,0.953125,0.9700056593095642,0.283,ionosphere,1,351,34,2
hgb_lr0.03_ln31_l20.0,gbdt,0.9497767857142857,0.9615166949632146,0.274,ionosphere,1,351,34,2
hgb_lr0.03_ln31_l21.0,gbdt,0.953125,0.9700056593095642,0.315,ionosphere,1,351,34,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9497767857142857,0.9615166949632146,0.221,ionosphere,1,351,34,2
hgb_lr0.03_ln63_l21.0,gbdt,0.953125,0.9700056593095642,0.379,ionosphere,1,351,34,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9469866071428572,0.9575551782682512,0.161,ionosphere,1,351,34,2
hgb_lr0.1_ln15_l21.0,gbdt,0.953125,0.9660441426146009,0.154,ionosphere,1,351,34,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9469866071428572,0.9575551782682512,0.206,ionosphere,1,351,34,2
hgb_lr0.1_ln31_l21.0,gbdt,0.953125,0.9660441426146009,0.185,ionosphere,1,351,34,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9469866071428572,0.9575551782682512,0.199,ionosphere,1,351,34,2
hgb_lr0.1_ln63_l21.0,gbdt,0.953125,0.9660441426146009,0.165,ionosphere,1,351,34,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9620535714285714,0.9507640067911713,0.067,ionosphere,1,351,34,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9598214285714286,0.9643463497453311,0.093,ionosphere,1,351,34,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9620535714285714,0.9507640067911713,0.098,ionosphere,1,351,34,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9598214285714286,0.9643463497453311,0.082,ionosphere,1,351,34,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9620535714285714,0.9507640067911713,0.113,ionosphere,1,351,34,2
hgb_lr0.3_ln63_l21.0,gbdt,0.9598214285714286,0.9643463497453311,0.132,ionosphere,1,351,34,2
knn1_std,knn,0.796875,0.7580645161290323,0.015,ionosphere,1,351,34,2
knn1_quant,knn,0.7410714285714286,0.7815506508205998,0.105,ionosphere,1,351,34,2
knn5_std,knn,0.9227120535714286,0.8548387096774194,0.042,ionosphere,1,351,34,2
knn5_quant,knn,0.8777901785714286,0.8551216751556311,0.156,ionosphere,1,351,34,2
knn15_std,knn,0.9327566964285714,0.8837011884550084,0.009,ionosphere,1,351,34,2
knn15_quant,knn,0.8942522321428572,0.9086021505376344,0.072,ionosphere,1,351,34,2
knn31_std,knn,0.8939732142857143,0.812110922467459,0.016,ionosphere,1,351,34,2
knn31_quant,knn,0.8688616071428572,0.8455008488964345,0.155,ionosphere,1,351,34,2
svc_C0.1,svm,0.9715401785714286,0.9501980758347481,0.036,ionosphere,1,351,34,2
svc_C1,svm,0.9793526785714286,0.9649122807017544,0.024,ionosphere,1,351,34,2
svc_C10,svm,0.9676339285714286,0.9501980758347481,0.038,ionosphere,1,351,34,2
"mlp_(64,)_a0.0001",mlp,0.93359375,0.9054895302773063,0.434,ionosphere,1,351,34,2
"mlp_(64,)_a0.01",mlp,0.9330357142857143,0.9054895302773063,0.318,ionosphere,1,351,34,2
"mlp_(128, 64)_a0.0001",mlp,0.9670758928571428,0.9252971137521222,0.481,ionosphere,1,351,34,2
"mlp_(128, 64)_a0.01",mlp,0.9670758928571428,0.9252971137521222,0.45,ionosphere,1,351,34,2
gaussiannb,nb,0.9469866071428572,0.8975664968873798,0.008,ionosphere,1,351,34,2
dt_d3,tree,0.9347098214285714,0.9009620826259197,0.018,ionosphere,1,351,34,2
dt_d6,tree,0.8822544642857143,0.8514431239388793,0.015,ionosphere,1,351,34,2
dt_dNone,tree,0.8950892857142857,0.8681380871533672,0.02,ionosphere,1,351,34,2
logreg_C0.01_std,linear,0.9020939445387662,0.8722098214285714,0.023,ionosphere,2,351,34,2
logreg_C0.01_quant,linear,0.9015280135823429,0.7818080357142858,0.132,ionosphere,2,351,34,2
logreg_C0.1_std,linear,0.9315223542727789,0.9006696428571428,0.02,ionosphere,2,351,34,2
logreg_C0.1_quant,linear,0.9003961516694964,0.7784598214285714,0.136,ionosphere,2,351,34,2
logreg_C1_std,linear,0.9434069043576683,0.8900669642857144,0.018,ionosphere,2,351,34,2
logreg_C1_quant,linear,0.8828522920203735,0.75390625,0.153,ionosphere,2,351,34,2
logreg_C10_std,linear,0.9422750424448217,0.8498883928571428,0.023,ionosphere,2,351,34,2
logreg_C10_quant,linear,0.8664402942840973,0.7081473214285714,0.181,ionosphere,2,351,34,2
logreg_C100_std,linear,0.9541595925297114,0.8169642857142857,0.035,ionosphere,2,351,34,2
logreg_C100_quant,linear,0.8675721561969439,0.7120535714285714,0.223,ionosphere,2,351,34,2
rf_dNone_fsqrt,rf,0.9926428975664968,0.9709821428571428,0.77,ionosphere,2,351,34,2
rf_dNone_f0.3,rf,0.9929258630447085,0.9642857142857144,0.857,ionosphere,2,351,34,2
rf_dNone_f0.7,rf,0.9937747594793436,0.9737723214285714,0.961,ionosphere,2,351,34,2
rf_d4_fsqrt,rf,0.9937747594793435,0.9503348214285714,0.763,ionosphere,2,351,34,2
rf_d4_f0.3,rf,0.9926428975664968,0.9581473214285714,0.764,ionosphere,2,351,34,2
rf_d4_f0.7,rf,0.9943406904357668,0.9598214285714286,0.898,ionosphere,2,351,34,2
rf_d8_fsqrt,rf,0.9932088285229201,0.9681919642857143,0.729,ionosphere,2,351,34,2
rf_d8_f0.3,rf,0.9926428975664968,0.9642857142857143,0.817,ionosphere,2,351,34,2
rf_d8_f0.7,rf,0.9937747594793436,0.97265625,1.08,ionosphere,2,351,34,2
rf_d16_fsqrt,rf,0.9926428975664968,0.9709821428571428,0.753,ionosphere,2,351,34,2
rf_d16_f0.3,rf,0.9929258630447085,0.9642857142857144,0.89,ionosphere,2,351,34,2
rf_d16_f0.7,rf,0.9937747594793436,0.9737723214285714,1.009,ionosphere,2,351,34,2
et_dNone_fsqrt,et,0.9864176570458404,0.984375,0.553,ionosphere,2,351,34,2
et_dNone_f0.5,et,0.9886813808715337,0.9790736607142857,0.675,ionosphere,2,351,34,2
et_d8_fsqrt,et,0.9858517260894171,0.9754464285714286,0.577,ionosphere,2,351,34,2
et_d8_f0.5,et,0.9858517260894171,0.98046875,0.509,ionosphere,2,351,34,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9864176570458404,0.9447544642857143,0.283,ionosphere,2,351,34,2
hgb_lr0.03_ln15_l21.0,gbdt,0.987549518958687,0.9408482142857142,0.363,ionosphere,2,351,34,2
hgb_lr0.03_ln31_l20.0,gbdt,0.9864176570458404,0.9447544642857143,0.251,ionosphere,2,351,34,2
hgb_lr0.03_ln31_l21.0,gbdt,0.987549518958687,0.9408482142857142,0.3,ionosphere,2,351,34,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9864176570458404,0.9447544642857143,0.24,ionosphere,2,351,34,2
hgb_lr0.03_ln63_l21.0,gbdt,0.987549518958687,0.9408482142857142,0.371,ionosphere,2,351,34,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9830220713073005,0.9475446428571428,0.099,ionosphere,2,351,34,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9869835880022637,0.9419642857142857,0.146,ionosphere,2,351,34,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9830220713073005,0.9475446428571428,0.124,ionosphere,2,351,34,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9869835880022637,0.9419642857142857,0.111,ionosphere,2,351,34,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9830220713073005,0.9475446428571428,0.118,ionosphere,2,351,34,2
hgb_lr0.1_ln63_l21.0,gbdt,0.9869835880022637,0.9419642857142857,0.1,ionosphere,2,351,34,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9813242784380306,0.9363839285714286,0.061,ionosphere,2,351,34,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9818902093944539,0.9308035714285714,0.118,ionosphere,2,351,34,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9813242784380306,0.9363839285714286,0.047,ionosphere,2,351,34,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9818902093944539,0.9308035714285714,0.106,ionosphere,2,351,34,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9813242784380306,0.9363839285714286,0.06,ionosphere,2,351,34,2
hgb_lr0.3_ln63_l21.0,gbdt,0.9818902093944539,0.9308035714285714,0.131,ionosphere,2,351,34,2
knn1_std,knn,0.8372948500282966,0.7388392857142857,0.009,ionosphere,2,351,34,2
knn1_quant,knn,0.7962648556876061,0.703125,0.095,ionosphere,2,351,34,2
knn5_std,knn,0.912280701754386,0.8596540178571428,0.009,ionosphere,2,351,34,2
knn5_quant,knn,0.8174872665534804,0.8074776785714286,0.07,ionosphere,2,351,34,2
knn15_std,knn,0.886530843237125,0.8900669642857143,0.015,ionosphere,2,351,34,2
knn15_quant,knn,0.8313525749858517,0.8155691964285714,0.138,ionosphere,2,351,34,2
knn31_std,knn,0.8653084323712508,0.853515625,0.012,ionosphere,2,351,34,2
knn31_quant,knn,0.7532541029994341,0.6978236607142858,0.097,ionosphere,2,351,34,2
svc_C0.1,svm,0.9838709677419355,0.9503348214285714,0.044,ionosphere,2,351,34,2
svc_C1,svm,0.9960384833050367,0.9676339285714286,0.036,ionosphere,2,351,34,2
svc_C10,svm,0.9954725523486134,0.9614955357142857,0.025,ionosphere,2,351,34,2
"mlp_(64,)_a0.0001",mlp,0.9824561403508771,0.9514508928571429,0.283,ionosphere,2,351,34,2
"mlp_(64,)_a0.01",mlp,0.9830220713073005,0.9514508928571429,0.452,ionosphere,2,351,34,2
"mlp_(128, 64)_a0.0001",mlp,0.9762308998302207,0.9609375,0.507,ionosphere,2,351,34,2
"mlp_(128, 64)_a0.01",mlp,0.9750990379173741,0.9609375,0.492,ionosphere,2,351,34,2
gaussiannb,nb,0.9535936615732882,0.9274553571428572,0.013,ionosphere,2,351,34,2
dt_d3,tree,0.9465195246179967,0.8928571428571428,0.013,ionosphere,2,351,34,2
dt_d6,tree,0.932937181663837,0.88671875,0.013,ionosphere,2,351,34,2
dt_dNone,tree,0.9340690435766836,0.9263392857142857,0.009,ionosphere,2,351,34,2
logreg_C0.01_std,linear,0.8548119531232428,0.8253523267498122,0.016,magic,0,5000,10,2
logreg_C0.01_quant,linear,0.8691010414557888,0.8363464412676163,0.148,magic,0,5000,10,2
logreg_C0.1_std,linear,0.855079065164091,0.8260025163180694,0.015,magic,0,5000,10,2
logreg_C0.1_quant,linear,0.8724750882875587,0.8412045676520838,0.045,magic,0,5000,10,2
logreg_C1_std,linear,0.8541512022853545,0.8253720294640018,0.017,magic,0,5000,10,2
logreg_C1_quant,linear,0.8724160424680028,0.8416633594253562,0.059,magic,0,5000,10,2
logreg_C10_std,linear,0.8539515711811413,0.8253382533825337,0.043,magic,0,5000,10,2
logreg_C10_quant,linear,0.8722951391231978,0.8417168382210138,0.162,magic,0,5000,10,2
logreg_C100_std,linear,0.8539487594754481,0.8253213653417998,0.018,magic,0,5000,10,2
logreg_C100_quant,linear,0.8722838923004251,0.8417055795271913,0.065,magic,0,5000,10,2
rf_dNone_fsqrt,rf,0.9261913197021842,0.9132447274129492,3.135,magic,0,5000,10,2
rf_dNone_f0.3,rf,0.9261913197021842,0.9132447274129492,3.266,magic,0,5000,10,2
rf_dNone_f0.7,rf,0.923161706817824,0.9123369952234992,5.791,magic,0,5000,10,2
rf_d4_fsqrt,rf,0.9061199586116923,0.8778023592592905,1.52,magic,0,5000,10,2
rf_d4_f0.3,rf,0.9061199586116923,0.8778023592592905,1.694,magic,0,5000,10,2
rf_d4_f0.7,rf,0.9057460017545044,0.8800878741052858,3.169,magic,0,5000,10,2
rf_d8_fsqrt,rf,0.9267663135164316,0.9043236198952378,2.246,magic,0,5000,10,2
rf_d8_f0.3,rf,0.9267663135164316,0.9043236198952378,2.131,magic,0,5000,10,2
rf_d8_f0.7,rf,0.925543221539915,0.9073437645131601,4.268,magic,0,5000,10,2
rf_d16_fsqrt,rf,0.9288441640236633,0.9156597172379046,3.081,magic,0,5000,10,2
rf_d16_f0.3,rf,0.9288441640236633,0.9156597172379046,3.258,magic,0,5000,10,2
rf_d16_f0.7,rf,0.9249485457858154,0.9132925768616954,5.703,magic,0,5000,10,2
et_dNone_fsqrt,et,0.9227258924353872,0.9163197581632566,1.628,magic,0,5000,10,2
